split,action_id,box_location,unclear_reason,notes,labeled_at
train,action_1424,outside,,,1779472629.885428
train,action_1425,outside,,,1779472635.073886
train,action_1426,outside,,,1779472639.794991
train,action_1427,outside,,,1779472645.044629
train,action_1428,outside,,,1779472649.8378649
train,action_1429,outside,,,1779472654.9019258
train,action_1430,outside,,,1779472661.2771351
train,action_1431,outside,,,1779472665.701161
train,action_1432,outside,,,1779472670.323532
train,action_1433,outside,,,1779472675.040211
train,action_1434,outside,,,1779472679.259719
train,action_1435,outside,,,1779472683.303307
train,action_1436,outside,,,1779472687.79719
train,action_1437,outside,,,1779472692.198418
train,action_1438,outside,,,1779472696.707597
train,action_1439,outside,,,1779472701.969249
train,action_1440,outside,,,1779472706.340419
train,action_1441,outside,,,1779472710.587907
train,action_1442,outside,,,1779472715.3442419
train,action_1443,inside,,,1779472719.6207948
train,action_1444,outside,,,1779472726.2462232
train,action_1445,outside,,,1779472731.4129732
train,action_1446,outside,,,1779472735.853062
train,action_1447,outside,,,1779472740.432051
train,action_1448,outside,,,1779472746.991019
train,action_1449,outside,,,1779472750.505836
train,action_1450,unclear,,,1779472758.298024
train,action_1451,unclear,,,1779472769.333081
train,action_1452,unclear,,,1779472780.2126222
train,action_1453,outside,,,1779472784.9347498
train,action_1454,outside,,,1779472789.789697
train,action_1455,outside,,,1779472794.062849
train,action_1456,outside,,,1779472798.701086
train,action_1457,outside,,,1779472804.3323479
train,action_1458,outside,,,1779472809.1516778
train,action_1459,outside,,,1779472813.780309
train,action_1460,outside,,,1779472817.909738
train,action_1461,outside,,,1779472822.620157
train,action_1462,outside,,,1779472826.926172
train,action_1463,outside,,,1779472832.844322
train,action_1464,outside,,,1779472845.7928672
train,action_1465,unclear,,,1779472851.7295449
train,action_1466,outside,,,1779472856.0053592
train,action_1467,outside,,,1779472860.479619
train,action_1468,unclear,,,1779472867.556978
train,action_1469,outside,,,1779472872.027798
train,action_1470,outside,,,1779472876.9853408
train,action_1471,outside,,,1779472881.335635
train,action_1472,outside,,,1779472885.603988
train,action_1473,outside,,,1779472890.19106
train,action_1474,outside,,,1779472895.581225
train,action_1475,outside,,,1779472900.1888251
train,action_1476,outside,,,1779472904.873787
train,action_1477,outside,,,1779472910.1965492
train,action_1478,outside,,,1779472919.307551
train,action_1479,inside,,,1779472926.6428642
train,action_1480,outside,,,1779472931.128889
train,action_1481,outside,,,1779472935.6782038
train,action_1482,outside,,,1779472940.830987
train,action_1483,outside,,,1779472945.812157
train,action_1484,outside,,,1779472950.368983
train,action_1485,outside,,,1779472954.676547
train,action_1486,outside,,,1779472959.6508439
train,action_1487,outside,,,1779472966.225291
train,action_1488,outside,,,1779472970.520712
train,action_1489,outside,,,1779472974.932491
train,action_1490,outside,,,1779472979.301963
train,action_1491,outside,,,1779472984.086608
train,action_1492,outside,,,1779472990.66328
train,action_1493,outside,,,1779472995.685792
train,action_1494,unclear,,,1779473006.1187332
train,action_1495,outside,,,1779473011.726627
train,action_1496,outside,,,1779473016.203857
train,action_1497,outside,,,1779473021.1967208
train,action_1498,outside,,,1779473027.6281369
train,action_1499,outside,,,1779473032.246339
train,action_1500,outside,,,1779473036.808363
train,action_1501,outside,,,1779473041.90885
train,action_1502,outside,,,1779473046.4708931
train,action_1503,unclear,,,1779473069.0177338
train,action_1504,outside,,,1779473074.8428748
train,action_1505,outside,,,1779473079.773039
train,action_1506,outside,,,1779473085.223163
train,action_1507,outside,,,1779473089.6145332
train,action_1508,outside,,,1779473094.1209018
train,action_1509,outside,,,1779473098.3317
train,action_1510,outside,,,1779473103.231062
train,action_1511,outside,,,1779473109.61168
train,action_1512,outside,,,1779473115.362103
train,action_1513,outside,,,1779473119.4822788
train,action_1514,outside,,,1779473123.7101629
train,action_1515,outside,,,1779473128.868496
train,action_1516,outside,,,1779473133.529223
train,action_1517,outside,,,1779473138.988776
train,action_1518,outside,,,1779475368.330645
train,action_1519,outside,,,1779475372.877818
train,action_1520,outside,,,1779475377.4725068
train,action_1521,outside,,,1779475385.573966
train,action_1522,outside,,,1779475390.072726
train,action_1523,outside,,,1779475394.403935
train,action_1524,outside,,,1779475398.781188
train,action_1525,outside,,,1779475404.559924
train,action_1526,outside,,,1779475411.0123909
train,action_1527,outside,,,1779475416.3534138
train,action_1528,unclear,,,1779475460.2674098
train,action_1529,outside,,,1779475465.2134771
train,action_1530,outside,,,1779475469.679415
train,action_1531,outside,,,1779475474.225682
train,action_1532,outside,,,1779475478.8410182
train,action_1533,outside,,,1779475483.352274
train,action_1534,outside,,,1779475487.4589891
train,action_1535,outside,,,1779475490.330946
train,action_1536,outside,,,1779475494.6572008
train,action_1537,outside,,,1779475500.697829
train,action_1538,outside,,,1779475505.424093
train,action_1539,outside,,,1779475509.977686
train,action_1540,outside,,,1779475514.66309
train,action_1541,outside,,,1779475519.3983932
train,action_1542,unclear,,,1779475530.780021
train,action_1543,outside,,,1779475540.901633
train,action_1544,outside,,,1779475545.6030238
train,action_1545,inside,,,1779476742.385102
train,action_1546,outside,,,1779476747.022617
train,action_1547,outside,,,1779476752.5060449
train,action_1548,outside,,,1779476757.20122
train,action_1549,outside,,,1779476759.819506
train,action_1550,outside,,,1779476764.538814
train,action_1551,outside,,,1779476768.190176
train,action_1552,outside,,,1779476772.8067908
train,action_1553,outside,,,1779476776.340649
train,action_1554,outside,,,1779476780.831386
train,action_1555,outside,,,1779476787.315594
train,action_1556,outside,,,1779476792.355037
train,action_1557,outside,,,1779476796.9662132
train,action_1558,outside,,,1779476801.292778
train,action_1559,outside,,,1779476805.530592
train,action_1560,outside,,,1779476809.883187
train,action_1561,outside,,,1779476814.4508421
train,action_1562,outside,,,1779476818.731104
train,action_1563,outside,,,1779476823.441292
train,action_1564,outside,,,1779476829.767169
train,action_1565,outside,,,1779476835.373718
train,action_1566,inside,,,1779476845.3137228
train,action_1567,outside,,,1779476850.09055
train,action_1568,outside,,,1779476860.2737658
train,action_1569,outside,,,1779476864.6107929
train,action_1570,outside,,,1779476889.690228
train,action_1571,outside,,,1779476894.403274
train,action_1572,outside,,,1779477851.356492
train,action_1573,outside,,,1779477858.537167
train,action_1574,outside,,,1779477862.862762
train,action_1575,outside,,,1779477867.381957
train,action_1576,outside,,,1779477871.9581811
train,action_1577,outside,,,1779477875.400791
train,action_1578,outside,,,1779477879.807872
train,action_1579,outside,,,1779477884.487978
train,action_1580,outside,,,1779477888.720011
train,action_1581,outside,,,1779477892.868447
train,action_1582,outside,,,1779477897.139916
train,action_1583,outside,,,1779477901.821228
train,action_1584,outside,,,1779477906.7197719
train,action_1585,outside,,,1779477913.088181
train,action_1586,outside,,,1779477917.691265
train,action_1587,outside,,,1779477922.9068842
train,action_1588,outside,,,1779477929.416079
train,action_1589,outside,,,1779477933.577427
train,action_1590,outside,,,1779477938.186901
train,action_1591,outside,,,1779477944.09085
train,action_1592,outside,,,1779477948.149198
train,action_1593,outside,,,1779477962.314571
train,action_1594,outside,,,1779477967.880917
train,action_1595,outside,,,1779477972.4378839
train,action_1596,outside,,,1779477977.01249
train,action_1597,outside,,,1779477981.71874
train,action_1598,outside,,,1779477987.43202
train,action_1599,outside,,,1779477992.030577
train,action_1600,outside,,,1779477996.8618
train,action_1601,outside,,,1779478003.245054
train,action_1602,outside,,,1779478007.7385879
train,action_1603,outside,,,1779478012.159893
train,action_1604,outside,,,1779478016.472695
train,action_1605,outside,,,1779478021.656805
train,action_1606,outside,,,1779478026.140125
train,action_1607,outside,,,1779478030.5731351
train,action_1608,outside,,,1779478040.245398
train,action_1609,outside,,,1779478045.223464
train,action_1610,outside,,,1779478049.731719
train,action_1611,outside,,,1779478054.034186
train,action_1612,outside,,,1779478058.575391
train,action_1613,outside,,,1779478063.457223
train,action_1614,outside,,,1779478068.729936
train,action_1615,outside,,,1779478073.228875
train,action_1616,outside,,,1779478077.548838
train,action_1617,outside,,,1779478084.299556
train,action_1618,outside,,,1779478089.297059
train,action_1619,outside,,,1779478103.890288
train,action_1620,outside,,,1779478108.467668
train,action_1621,outside,,,1779478111.88174
train,action_1622,outside,,,1779478115.940323
train,action_1623,outside,,,1779478119.192544
train,action_1624,outside,,,1779478122.434516
train,action_1625,outside,,,1779478127.118717
train,action_1626,outside,,,1779478131.852845
train,action_1627,outside,,,1779478136.802623
train,action_1628,outside,,,1779478141.9461179
train,action_1629,outside,,,1779478144.481559
train,action_1630,outside,,,1779478148.268011
train,action_1631,outside,,,1779478151.840735
train,action_1632,outside,,,1779478154.7705102
train,action_1633,outside,,,1779478157.5487208
train,action_1634,outside,,,1779478161.9055202
train,action_1635,outside,,,1779478166.466651
train,action_1636,unclear,,,1779478177.395124
train,action_1637,outside,,,1779478183.814322
train,action_1638,outside,,,1779478187.345595
train,action_1639,outside,,,1779478191.1856031
train,action_1640,outside,,,1779478195.4307048
train,action_1641,outside,,,1779478199.838568
train,action_1642,outside,,,1779478208.3960168
train,action_1643,outside,,,1779478213.6101902
train,action_1644,outside,,,1779478218.041039
train,action_1645,outside,,,1779478221.931702
train,action_1646,outside,,,1779478226.964867
train,action_1647,outside,,,1779478231.950152
train,action_1648,outside,,,1779478236.068438
train,action_1649,unclear,,,1779478257.216109
train,action_1650,outside,,,1779478267.592175
train,action_1651,outside,,,1779478278.848545
train,action_1652,outside,,,1779478284.307413
train,action_1653,outside,,,1779478288.2709372
train,action_1654,outside,,,1779478293.112364
train,action_1655,outside,,,1779478298.174963
train,action_1656,outside,,,1779478302.417865
train,action_1657,outside,,,1779478307.3551779
train,action_1658,outside,,,1779478312.276117
train,action_1659,outside,,,1779478318.797485
train,action_1660,outside,,,1779478325.1852732
train,action_1661,outside,,,1779478329.464055
train,action_1662,outside,,,1779478334.338148
train,action_1663,unclear,,,1779478348.1883981
train,action_1664,outside,,,1779478352.8113978
train,action_1665,outside,,,1779478355.553293
train,action_1666,outside,,,1779478368.8028622
train,action_1667,outside,,,1779478373.8255649
train,action_1668,outside,,,1779478380.266853
train,action_1669,outside,,,1779478386.6353862
train,action_1670,outside,,,1779478394.028865
train,action_1671,unclear,,,1779478428.4853702
train,action_1672,outside,,,1779478432.1745322
train,action_1673,outside,,,1779478436.635295
train,action_1674,outside,,,1779478439.91007
train,action_1675,outside,,,1779478448.4443069
train,action_1676,outside,,,1779478457.041722
train,action_1677,outside,,,1779478465.878637
train,action_1678,outside,,,1779478482.123936
train,action_1679,outside,,,1779478487.363266
train,action_1680,unclear,,,1779478539.9062269
train,action_1681,outside,,,1779478543.8955991
train,action_1682,outside,,,1779478548.565911
train,action_1683,outside,,,1779478553.04622
train,action_1684,outside,,,1779478557.918389
train,action_1685,outside,,,1779478563.3121321
train,action_1686,inside,,,1779478569.5010638
train,action_1687,outside,,,1779478574.0342011
train,action_1688,outside,,,1779478578.6033149
train,action_1689,outside,,,1779478583.154021
train,action_1690,outside,,,1779478587.974265
train,action_1691,outside,,,1779478593.712306
train,action_1692,outside,,,1779478598.5697222
train,action_1693,outside,,,1779478603.723781
train,action_1694,inside,,,1779478620.522985
train,action_1695,unclear,,,1779478636.0217228
train,action_1696,outside,,,1779478640.83147
train,action_1697,outside,,,1779478645.630835
train,action_1698,outside,,,1779478652.592418
train,action_1699,unclear,,,1779478659.907223
train,action_1700,outside,,,1779478664.328484
train,action_1701,outside,,,1779478668.602283
train,action_1702,outside,,,1779478673.09433
train,action_1703,inside,,,1779478696.434826
train,action_1704,outside,,,1779478700.792469
train,action_1705,outside,,,1779478705.407665
train,action_1706,outside,,,1779478709.437558
train,action_1707,outside,,,1779478712.823741
train,action_1708,outside,,,1779478718.057924
train,action_1709,outside,,,1779478721.4884338
train,action_1710,outside,,,1779478725.5760589
train,action_1711,outside,,,1779478729.906325
train,action_1712,outside,,,1779478732.696576
train,action_1713,outside,,,1779478736.7041469
train,action_1714,outside,,,1779478742.543676
train,action_1715,outside,,,1779478747.2294688
train,action_1716,outside,,,1779478751.87112
train,action_1717,outside,,,1779478755.866258
train,action_1718,outside,,,1779478760.6370041
train,action_1719,outside,,,1779478764.907379
train,action_1720,outside,,,1779478769.017067
train,action_1721,outside,,,1779478773.94096
train,action_1722,unclear,,,1779478785.213373
train,action_1723,outside,,,1779478796.9032378
train,action_1724,outside,,,1779478802.9816818
train,action_1725,outside,,,1779478807.8420238
train,action_1726,outside,,,1779478811.196579
train,action_1727,outside,,,1779478814.5548952
train,action_1728,outside,,,1779478818.73188
train,action_1729,unclear,,,1779478828.2875268
train,action_1730,outside,,,1779478834.470936
train,action_1731,outside,,,1779478838.910769
train,action_1732,outside,,,1779478845.411196
train,action_1733,outside,,,1779478851.86588
train,action_1734,outside,,,1779478856.4547148
train,action_1735,outside,,,1779478860.862701
train,action_1736,outside,,,1779478864.6360252
train,action_1737,outside,,,1779478869.0434518
train,action_1738,outside,,,1779478873.442035
train,action_1739,outside,,,1779478878.4578729
train,action_1740,outside,,,1779478882.2500951
train,action_1741,outside,,,1779478886.8188338
train,action_1742,outside,,,1779478892.046964
train,action_1743,outside,,,1779478897.1559901
train,action_1744,outside,,,1779478901.982044
train,action_1745,outside,,,1779478906.746167
train,action_1746,outside,,,1779478911.8864782
train,action_1747,outside,,,1779478918.2400799
train,action_1748,outside,,,1779478921.7606819
train,action_1749,outside,,,1779478925.7199411
train,action_1750,inside,,,1779478931.08189
train,action_1751,outside,,,1779478937.972754
train,action_1752,outside,,,1779478942.407249
train,action_1753,outside,,,1779478946.9041338
train,action_1754,unclear,,,1779478964.917058
train,action_1755,outside,,,1779478969.7267258
train,action_1756,outside,,,1779478973.856856
train,action_1757,outside,,,1779478978.808877
train,action_1758,outside,,,1779478987.427626
train,action_1759,outside,,,1779479007.767071
train,action_1760,outside,,,1779479011.791499
train,action_1761,outside,,,1779479016.658298
train,action_1762,outside,,,1779479023.466389
train,action_1763,outside,,,1779479036.533922
train,action_1764,outside,,,1779479041.01114
train,action_1765,outside,,,1779479045.2369359
train,action_1766,outside,,,1779479049.576789
train,action_1767,unclear,,,1779479097.363477
train,action_1768,outside,,,1779479112.290645
train,action_1769,outside,,,1779479117.035958
train,action_1770,outside,,,1779479122.0797389
train,action_1771,outside,,,1779479127.8746371
train,action_1772,inside,,,1779479133.666856
train,action_1773,outside,,,1779479143.165132
train,action_1774,outside,,,1779479148.073219
train,action_1775,outside,,,1779479152.557813
train,action_1776,outside,,,1779479157.1718578
train,action_1777,outside,,,1779479161.4659479
train,action_1778,outside,,,1779479165.296103
train,action_1779,outside,,,1779479168.830892
train,action_1780,outside,,,1779479172.224062
train,action_1781,unclear,,,1779479182.165191
train,action_1782,outside,,,1779479187.3996449
train,action_1783,outside,,,1779479191.550771
train,action_1784,outside,,,1779479194.475161
train,action_1785,outside,,,1779479199.04817
train,action_1786,unclear,,,1779479211.744163
train,action_1787,outside,,,1779479216.244947
train,action_1788,outside,,,1779479221.130249
train,action_1789,outside,,,1779479225.5846121
train,action_1790,inside,,,1779479262.395682
train,action_1791,outside,,,1779479415.3820312
train,action_1792,outside,,,1779479420.004689
train,action_1793,unclear,,,1779479430.2280262
train,action_1794,outside,,,1779479436.51583
train,action_1795,outside,,,1779479459.370322
train,action_1796,outside,,,1779479470.242124
train,action_1797,outside,,,1779479474.751662
train,action_1798,outside,,,1779479479.7004979
train,action_1799,outside,,,1779479482.136868
train,action_1800,outside,,,1779479486.5333009
train,action_1801,outside,,,1779479490.8935192
train,action_1802,outside,,,1779479501.5966988
train,action_1803,outside,,,1779479507.796509
train,action_1804,outside,,,1779479512.325598
train,action_1805,outside,,,1779479525.9928389
train,action_1806,outside,,,1779479530.226665
train,action_1807,outside,,,1779479534.749865
train,action_1808,outside,,,1779479539.047891
train,action_1809,outside,,,1779479542.930572
train,action_1810,outside,,,1779479549.938544
train,action_1811,unclear,,,1779479556.682473
train,action_1812,outside,,,1779479561.389708
train,action_1813,unclear,,,1779479572.816747
train,action_1814,outside,,,1779479579.284734
train,action_1815,outside,,,1779479583.894197
train,action_1816,outside,,,1779484349.815543
train,action_1817,outside,,,1779484354.762708
train,action_1818,outside,,,1779484359.091187
train,action_1819,outside,,,1779484363.2003672
train,action_1820,outside,,,1779484366.328583
train,action_1821,outside,,,1779484370.26065
train,action_1822,inside,,,1779484385.412137
train,action_1823,outside,,,1779484390.066957
train,action_1824,outside,,,1779484394.719603
train,action_1825,outside,,,1779484398.428181
train,action_1826,outside,,,1779484403.074364
train,action_1827,outside,,,1779484406.970923
train,action_1828,outside,,,1779484410.3550348
train,action_1829,outside,,,1779484416.071306
train,action_1830,outside,,,1779484420.7493691
train,action_1831,outside,,,1779484424.9155772
train,action_1832,outside,,,1779484429.461045
train,action_1833,outside,,,1779484433.971981
train,action_1834,outside,,,1779484438.3369339
train,action_1835,outside,,,1779484442.943011
train,action_1836,outside,,,1779484447.726754
train,action_1837,outside,,,1779484452.17382
train,action_1838,outside,,,1779484457.182111
train,action_1839,outside,,,1779484462.4726772
train,action_1840,outside,,,1779484466.187339
train,action_1841,outside,,,1779484470.728179
train,action_1842,outside,,,1779484475.2870688
train,action_1843,outside,,,1779484479.5251331
train,action_1844,outside,,,1779484483.229654
train,action_1845,outside,,,1779484489.3951612
train,action_1846,outside,,,1779484493.8130739
train,action_1847,outside,,,1779484497.899789
train,action_1848,outside,,,1779484502.801566
train,action_1849,outside,,,1779484506.276431
train,action_1850,outside,,,1779484511.45877
train,action_1851,outside,,,1779484515.745873
train,action_1852,outside,,,1779484520.481747
train,action_1853,outside,,,1779484524.781683
train,action_1854,outside,,,1779484529.9334211
train,action_1855,outside,,,1779484534.6410172
train,action_1856,outside,,,1779484539.387702
train,action_1857,outside,,,1779484543.4421701
train,action_1858,outside,,,1779484548.59616
train,action_1859,outside,,,1779484553.232409
train,action_1860,outside,,,1779484558.0951092
train,action_1861,unclear,,,1779484566.107436
train,action_1862,outside,,,1779484570.233793
train,action_1863,outside,,,1779484574.504006
train,action_1864,outside,,,1779484579.466879
train,action_1865,outside,,,1779484584.131694
train,action_1866,outside,,,1779484590.593981
train,action_1867,outside,,,1779484603.854571
train,action_1868,unclear,,,1779484609.917701
train,action_1869,outside,,,1779484614.153673
train,action_1870,outside,,,1779484618.388437
train,action_1871,outside,,,1779484624.56703
train,action_1872,unclear,,,1779484664.994896
train,action_1873,outside,,,1779484669.281368
train,action_1874,outside,,,1779484673.118231
train,action_1875,outside,,,1779484677.898022
train,action_1876,outside,,,1779484681.801162
train,action_1877,outside,,,1779484686.5845299
train,action_1878,outside,,,1779484689.516638
train,action_1879,outside,,,1779484694.285727
train,action_1880,outside,,,1779484700.637845
train,action_1881,outside,,,1779484705.247127
train,action_1882,outside,,,1779484709.754335
train,action_1883,outside,,,1779484713.8648782
train,action_1884,outside,,,1779484718.413464
train,action_1885,outside,,,1779484723.017081
train,action_1886,outside,,,1779484726.722823
train,action_1887,outside,,,1779484731.261951
train,action_1888,outside,,,1779484735.921681
train,action_1889,outside,,,1779484740.563434
train,action_1890,outside,,,1779484745.621048
train,action_1891,unclear,,,1779484754.460896
train,action_1892,inside,,,1779484764.286338
train,action_1893,outside,,,1779484769.210662
train,action_1894,outside,,,1779484775.0613708
train,action_1895,outside,,,1779484779.2296
train,action_1896,outside,,,1779484784.3816562
train,action_1897,unclear,,,1779484792.651222
train,action_1898,outside,,,1779484797.6420128
train,action_1899,outside,,,1779484802.244271
train,action_1900,outside,,,1779484807.228601
train,action_1901,outside,,,1779484815.997886
train,action_1902,outside,,,1779484830.842027
train,action_1903,outside,,,1779484833.934178
train,action_1904,outside,,,1779484838.285045
train,action_1905,outside,,,1779484843.236955
train,action_1906,outside,,,1779484848.318954
train,action_1907,unclear,,,1779484856.4030561
train,action_1908,outside,,,1779484861.760711
train,action_1909,outside,,,1779484868.2920692
train,action_1910,unclear,,,1779484902.892949
train,action_1911,outside,,,1779484906.8415492
train,action_1912,outside,,,1779484911.5232089
train,action_1913,outside,,,1779484916.113974
train,action_1914,outside,,,1779484920.433471
train,action_1915,outside,,,1779484923.3510442
train,action_1916,outside,,,1779484927.882675
train,action_1917,outside,,,1779484933.7315981
train,action_1918,outside,,,1779484938.811776
train,action_1919,outside,,,1779484943.941777
train,action_1920,inside,,,1779484949.412394
train,action_1921,outside,,,1779484953.7969542
train,action_1922,outside,,,1779484956.6342988
train,action_1923,outside,,,1779484961.248963
train,action_1924,outside,,,1779484966.348048
train,action_1925,outside,,,1779484970.9642339
train,action_1926,outside,,,1779484975.952657
train,action_1927,outside,,,1779484980.67779
train,action_1928,unclear,,,1779485011.7296572
train,action_1929,unclear,,,1779485055.144995
train,action_1930,outside,,,1779485061.249538
train,action_1931,outside,,,1779485066.283204
train,action_1932,outside,,,1779485071.135763
train,action_1933,outside,,,1779485075.810077
train,action_1934,outside,,,1779485080.085554
train,action_1935,outside,,,1779485084.745125
train,action_1936,outside,,,1779485089.2890618
train,action_1937,outside,,,1779485093.887261
train,action_1938,unclear,,,1779485116.7988281
train,action_1939,outside,,,1779485121.094775
train,action_1940,outside,,,1779485125.981421
train,action_1941,outside,,,1779485130.652292
train,action_1942,outside,,,1779485135.335188
train,action_1943,outside,,,1779485139.818388
train,action_1944,outside,,,1779485146.196574
train,action_1945,outside,,,1779485151.287492
train,action_1946,outside,,,1779485155.9535182
train,action_1947,outside,,,1779485159.361494
train,action_1948,outside,,,1779485163.940937
train,action_1949,outside,,,1779485168.757644
train,action_1950,outside,,,1779485173.995996
train,action_1951,outside,,,1779485180.7430441
train,action_1952,outside,,,1779485185.833477
train,action_1953,outside,,,1779485190.976915
train,action_1954,outside,,,1779485198.492355
train,action_1955,outside,,,1779485203.0488808
train,action_1956,outside,,,1779485208.2080572
train,action_1957,outside,,,1779485213.112036
train,action_1958,outside,,,1779485218.83473
train,action_1959,outside,,,1779485227.1624162
train,action_1960,outside,,,1779485232.058795
train,action_1961,outside,,,1779485238.048418
train,action_1962,outside,,,1779485241.850904
train,action_1963,outside,,,1779485246.2188
train,action_1964,outside,,,1779485250.7906182
train,action_1965,outside,,,1779485255.49458
train,action_1966,outside,,,1779485260.860289
train,action_1967,outside,,,1779485275.5300548
train,action_1968,unclear,,,1779485312.014252
train,action_1969,outside,,,1779485318.192171
train,action_1970,outside,,,1779485322.849607
train,action_1971,outside,,,1779485327.993665
train,action_1972,outside,,,1779485332.4456
train,action_1973,outside,,,1779485336.977859
train,action_1974,outside,,,1779485341.711894
train,action_1975,outside,,,1779485346.89974
train,action_1976,outside,,,1779485352.295607
train,action_1977,outside,,,1779485364.762825
train,action_1978,outside,,,1779485369.349066
train,action_1979,outside,,,1779485374.7807639
train,action_1980,outside,,,1779485381.165689
train,action_1981,outside,,,1779485386.4669409
train,action_1982,outside,,,1779485391.699269
train,action_1983,outside,,,1779485396.5954041
train,action_1984,outside,,,1779485401.3276641
train,action_1985,inside,,,1779485414.564372
train,action_1986,outside,,,1779485418.8886101
train,action_1987,outside,,,1779485424.839765
train,action_1988,outside,,,1779485429.4301429
train,action_1989,outside,,,1779485434.7463171
train,action_1990,outside,,,1779485440.392171
train,action_1991,inside,,,1779485446.35024
train,action_1992,outside,,,1779485452.836972
train,action_1993,outside,,,1779485459.056371
train,action_1994,outside,,,1779485464.1038039
train,action_1995,outside,,,1779485468.4514828
train,action_1996,outside,,,1779485475.394324
train,action_1997,outside,,,1779485480.022631
train,action_1998,unclear,,,1779485487.377401
train,action_1999,outside,,,1779485492.07322
train,action_2000,inside,,,1779485501.217955
train,action_2001,outside,,,1779485506.711607
train,action_2002,outside,,,1779492468.246897
train,action_2003,outside,,,1779492472.5130491
train,action_2004,outside,,,1779492476.884466
train,action_2005,outside,,,1779492481.642509
train,action_2006,unclear,,,1779492529.4420822
train,action_2007,outside,,,1779492534.339744
train,action_2008,outside,,,1779492538.72987
train,action_2009,outside,,,1779492543.766573
train,action_2010,outside,,,1779492546.6685498
train,action_2011,outside,,,1779492551.592222
train,action_2012,inside,,,1779492558.6467352
train,action_2013,outside,,,1779492563.502495
train,action_2014,outside,,,1779492568.2813382
train,action_2015,outside,,,1779492572.933687
train,action_2016,outside,,,1779492577.733699
train,action_2017,outside,,,1779492582.908569
train,action_2018,outside,,,1779492585.632333
train,action_2019,outside,,,1779492596.3241951
train,action_2020,outside,,,1779492601.3667169
train,action_2021,unclear,,,1779492608.677074
train,action_2022,outside,,,1779492613.398216
train,action_2023,outside,,,1779492617.98462
train,action_2024,outside,,,1779492622.453641
train,action_2025,outside,,,1779492627.1187031
train,action_2026,unclear,,,1779492635.681389
train,action_2027,outside,,,1779492640.660249
train,action_2028,outside,,,1779492645.946337
train,action_2029,outside,,,1779492651.0352309
train,action_2030,unclear,,,1779492658.585035
train,action_2031,unclear,,,1779492665.6779351
train,action_2032,outside,,,1779492670.9633439
train,action_2033,outside,,,1779492676.154192
train,action_2034,outside,,,1779492681.272856
train,action_2035,outside,,,1779492685.577141
train,action_2036,outside,,,1779492688.734148
train,action_2037,outside,,,1779492691.9585228
train,action_2038,outside,,,1779492696.8567228
train,action_2039,outside,,,1779492701.571511
train,action_2040,outside,,,1779492706.592871
train,action_2041,outside,,,1779492721.600852
train,action_2042,outside,,,1779492725.907611
train,action_2043,inside,,,1779492854.1685498
train,action_2044,outside,,,1779496073.9316201
train,action_2045,outside,,,1779496078.387661
train,action_2046,outside,,,1779496082.87463
train,action_2047,outside,,,1779496089.373929
train,action_2048,unclear,,,1779496101.144589
train,action_2049,unclear,,,1779496111.981847
train,action_2050,outside,,,1779496116.662508
train,action_2051,outside,,,1779496121.058248
train,action_2052,outside,,,1779496125.656286
train,action_2053,outside,,,1779496134.545582
train,action_2054,outside,,,1779496140.8125901
train,action_2055,inside,,,1779496149.2243268
train,action_2056,outside,,,1779496153.500011
train,action_2057,outside,,,1779496157.721069
train,action_2058,outside,,,1779496162.228469
train,action_2059,outside,,,1779496167.0974221
train,action_2060,outside,,,1779496170.402061
train,action_2061,outside,,,1779496173.709454
train,action_2062,outside,,,1779496183.46318
train,action_2063,outside,,,1779496188.4149408
train,action_2064,outside,,,1779496193.370045
train,action_2065,inside,,,1779496217.684329
train,action_2066,outside,,,1779496222.578187
train,action_2067,outside,,,1779496226.8637629
train,action_2068,outside,,,1779496231.818198
train,action_2069,outside,,,1779496236.3029902
train,action_2070,outside,,,1779496241.1888561
train,action_2071,outside,,,1779496245.801204
train,action_2072,outside,,,1779496251.229258
train,action_2073,outside,,,1779496255.7418911
train,action_2074,outside,,,1779496260.470656
train,action_2075,outside,,,1779496266.517844
train,action_2076,outside,,,1779496271.496625
train,action_2077,outside,,,1779496276.9637709
train,action_2078,outside,,,1779496281.796397
train,action_2079,outside,,,1779496286.9428961
train,action_2080,outside,,,1779496291.0537112
train,action_2081,outside,,,1779496298.3267531
train,action_2082,outside,,,1779496302.968082
train,action_2083,outside,,,1779496307.858282
train,action_2084,outside,,,1779496313.10802
train,action_2085,outside,,,1779496317.498838
train,action_2086,outside,,,1779496322.1209788
train,action_2087,outside,,,1779496357.184337
train,action_2088,outside,,,1779496362.0721111
train,action_2089,outside,,,1779496373.782711
train,action_2090,outside,,,1779496379.561292
train,action_2091,outside,,,1779496384.5110981
train,action_2092,outside,,,1779496388.558984
train,action_2093,outside,,,1779496393.2359838
train,action_2094,outside,,,1779496398.053074
train,action_2095,outside,,,1779496402.533236
train,action_2096,outside,,,1779496407.418201
train,action_2097,outside,,,1779496412.0041852
train,action_2098,outside,,,1779496416.848266
train,action_2099,outside,,,1779496421.339234
train,action_2100,inside,,,1779496441.704447
train,action_2101,outside,,,1779496448.043207
train,action_2102,inside,,,1779496515.620951
train,action_2103,outside,,,1779496520.1175182
train,action_2104,outside,,,1779496524.528785
train,action_2105,outside,,,1779496530.079198
train,action_2106,outside,,,1779496536.515105
train,action_2107,outside,,,1779496542.907255
train,action_2108,outside,,,1779496549.563772
train,action_2109,outside,,,1779496554.408385
